dataset,method,metric_name,metric_value,ci_lower,ci_upper,feature_dim,best_c,best_lr,best_batch_size,n_train,n_val,n_test,seed,model,name,normalization,image_size,interpolation,partition,bands,c_range_start,c_range_stop,c_range_num,merge_val,bootstrap,fw_iou,precision,recall,f1,ece,rms_ce,mce,ece_ts,rms_ce_ts,mce_ts,temperature,calibration_n_bins
so2sat,intrinsic_dim,id_lPCA_train,5.0,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,throughput_samples_per_sec,578.862671764209,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,latency_ms_per_batch_p50,442.200138932094,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,peak_gpu_mem_gb,8.269660949707031,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,reserved_gpu_mem_gb,8.98828125,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,params_m,303.886336,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,gflops,123.415658496,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,gpu_power_w_avg,298.3170621468927,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,energy_wh_per_1k_samples,0.1431528661950294,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,sm_utilization_avg,100.0,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,throughput_samples_per_sec_cpu,1.978113279560609,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,latency_ms_per_batch_p50_cpu,4040.029163006693,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
benv2,knn5,micro_mAP,0.6933750956239155,0.6848450899124146,0.7011711001396179,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,linear,micro_mAP,0.803692201238446,0.7977777719497681,0.8098867535591125,1024,3.35292414924956,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_TwoNN_train,8.479626655578613,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_MLE_train,8.297386169433594,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_lPCA_train,9.0,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,throughput_samples_per_sec,571.1763680540323,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,latency_ms_per_batch_p50,448.3554764883593,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,peak_gpu_mem_gb,9.317634582519531,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,reserved_gpu_mem_gb,10.46875,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,params_m,303.886336,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,gflops,123.415658496,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,gpu_power_w_avg,298.1239217877095,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,energy_wh_per_1k_samples,0.1449853410054809,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,sm_utilization_avg,99.97765363128492,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,throughput_samples_per_sec_cpu,1.4517716389955626,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,latency_ms_per_batch_p50_cpu,4184.022944886237,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,knn5,accuracy,0.165314401622718,0.141962468624115,0.1907200813293457,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,linear,accuracy,0.3914807302231237,0.3640466332435608,0.4290060997009277,1024,376.93909753883634,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_TwoNN_train,5.69775915145874,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_MLE_train,4.212286949157715,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_lPCA_train,4.0,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,throughput_samples_per_sec,566.4046310126055,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,latency_ms_per_batch_p50,452.1168954670429,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,peak_gpu_mem_gb,8.269660949707031,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,reserved_gpu_mem_gb,8.84375,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,params_m,303.886336,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,gflops,123.415658496,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,gpu_power_w_avg,299.4845474860335,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,energy_wh_per_1k_samples,0.1468740676267569,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,sm_utilization_avg,99.9217877094972,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,throughput_samples_per_sec_cpu,1.715031803352686,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,latency_ms_per_batch_p50_cpu,4617.135119857267,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,knn5,accuracy,0.3509127789046653,0.3245436251163482,0.381364107131958,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,linear,accuracy,0.6572008113590264,0.6237322688102722,0.6896805167198181,1024,5.150678076168122,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_TwoNN_train,6.765042304992676,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_MLE_train,7.342107772827148,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_lPCA_train,7.0,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,throughput_samples_per_sec,581.7736654931663,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,latency_ms_per_batch_p50,439.96212841011584,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,peak_gpu_mem_gb,9.128059387207031,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,reserved_gpu_mem_gb,10.26171875,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,params_m,303.886336,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,gflops,123.415658496,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,gpu_power_w_avg,297.9041988636364,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,energy_wh_per_1k_samples,0.1422394502522942,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,sm_utilization_avg,100.0,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,throughput_samples_per_sec_cpu,2.6416924824506447,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,profile,latency_ms_per_batch_p50_cpu,3021.9144739676267,0.0,0.0,1024,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,bandspec_zscore,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,knn5,micro_mAP,0.5828639707763899,0.5731624364852905,0.5934616923332214,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,linear,micro_mAP,0.7446010279656656,0.735790491104126,0.7512670159339905,1024,1.4208308325339238,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_TwoNN_train,6.848603248596191,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_MLE_train,5.337105751037598,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,throughput_samples_per_sec,583.4583273852721,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,latency_ms_per_batch_p50,438.7874064268544,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,peak_gpu_mem_gb,8.651496887207031,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,reserved_gpu_mem_gb,9.224609375,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,params_m,303.886336,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,gflops,123.415658496,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,gpu_power_w_avg,297.90592613636363,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,energy_wh_per_1k_samples,0.1418295742214112,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,sm_utilization_avg,99.97727272727272,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,throughput_samples_per_sec_cpu,0.7448531865937625,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
benv2,profile,latency_ms_per_batch_p50_cpu,10962.882690830156,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_cls,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,knn5,accuracy,0.792,0.7639750242233276,0.8169999718666077,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,linear,accuracy,0.895,0.8719499707221985,0.9139999747276306,1024,44.06236427773573,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_TwoNN_train,7.315882205963135,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_MLE_train,6.703150272369385,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_lPCA_train,7.0,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,profile,throughput_samples_per_sec,579.6983487369943,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,profile,latency_ms_per_batch_p50,441.898932447657,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,profile,peak_gpu_mem_gb,8.269661903381348,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,profile,reserved_gpu_mem_gb,8.98828125,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,profile,params_m,303.886338,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,profile,gflops,123.415658496,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,profile,gpu_power_w_avg,298.37880681818183,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,profile,energy_wh_per_1k_samples,0.1429760876057677,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,profile,sm_utilization_avg,99.54545454545456,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,profile,throughput_samples_per_sec_cpu,1.2318316808195435,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,profile,latency_ms_per_batch_p50_cpu,7446.346258977428,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,knn5,accuracy,0.556,0.5239750146865845,0.5850499868392944,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,linear,accuracy,0.741,0.7119750380516052,0.7671250104904175,1024,44.06236427773573,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_TwoNN_train,5.543033599853516,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_MLE_train,3.886433362960816,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_lPCA_train,4.0,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,profile,throughput_samples_per_sec,587.8651342725796,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_300_tl_cls,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
