dataset,model,solver,C,log10_C,lr,fit_seconds,n_iter,train_acc,val_acc,test_acc,feature_dim,n_train,n_val,n_test,max_iter,tol,device
m-brick-kiln,resnet18,adam,0.001,-3.0,3e-05,13.423374795005657,861,0.9300272190134767,0.93993993993994,0.9209209209209209,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.001,-3.0,0.0001,4.588896704022773,309,0.930159994688973,0.9379379379379379,0.9229229229229229,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.001,-3.0,0.0003,1.867880596080795,118,0.9296952798247361,0.9409409409409409,0.9219219219219219,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.001,-3.0,0.003,0.35623150400351733,22,0.936002124410808,0.9429429429429429,0.928928928928929,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.001,-3.0,0.03,0.10395994095597416,6,0.9393215162982141,0.9469469469469469,0.9329329329329329,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.001,-3.0,0.3,0.10288054100237787,6,0.865166301533559,0.8818818818818819,0.8668668668668669,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.001,-3.0,3.0,0.08714014093857259,5,0.7114120693089027,0.7317317317317318,0.7097097097097097,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.01,-2.0,1e-05,29.763304112944752,2000,0.9427072960233686,0.9479479479479479,0.9369369369369369,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.01,-2.0,3e-05,19.447010952979326,1246,0.9486158135829516,0.9519519519519519,0.943943943943944,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.01,-2.0,0.0001,8.609561349032447,580,0.950939387904136,0.954954954954955,0.9459459459459459,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.01,-2.0,0.0003,3.495365287992172,231,0.9500763460134103,0.9519519519519519,0.943943943943944,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.01,-2.0,0.003,0.4111666700337082,25,0.9486822014206997,0.948948948948949,0.9409409409409409,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.01,-2.0,0.03,0.12263371795415878,7,0.9517360419571135,0.950950950950951,0.9469469469469469,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.01,-2.0,0.3,0.13886689604260027,8,0.8127862975502887,0.7957957957957958,0.8108108108108109,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.01,-2.0,3.0,0.0917360169114545,5,0.7616676624842329,0.7727727727727728,0.7617617617617618,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.1,-1.0,1e-05,29.907520068925805,2000,0.9455619730465379,0.9469469469469469,0.934934934934935,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.1,-1.0,3e-05,19.475703579955734,1246,0.9531301865498241,0.94994994994995,0.94994994994995,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.1,-1.0,0.0001,9.879768637008965,648,0.9565823541127265,0.954954954954955,0.955955955955956,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.1,-1.0,0.0003,3.568841084954329,231,0.9551218216822678,0.9529529529529529,0.9529529529529529,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.1,-1.0,0.003,0.6527507649734616,40,0.9569806811392153,0.954954954954955,0.954954954954955,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.1,-1.0,0.03,0.28304685093462467,17,0.963752240589524,0.9629629629629629,0.9629629629629629,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.1,-1.0,0.3,0.12232507695443928,7,0.9586403770829184,0.965965965965966,0.954954954954955,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,0.1,-1.0,3.0,0.07279479689896107,4,0.948814977096196,0.9569569569569569,0.9479479479479479,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1.0,0.0,1e-05,30.683617545990273,2000,0.9455619730465379,0.9469469469469469,0.9359359359359359,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1.0,0.0,3e-05,19.105860093957745,1246,0.9534621257385647,0.950950950950951,0.948948948948949,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1.0,0.0,0.0001,10.195082014077343,663,0.9579101108676891,0.953953953953954,0.955955955955956,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1.0,0.0,0.0003,4.626052094972692,284,0.9579764987054372,0.9529529529529529,0.9579579579579579,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1.0,0.0,0.003,0.8377395559800789,50,0.9598353581623846,0.953953953953954,0.954954954954955,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1.0,0.0,0.03,0.3335058980155736,21,0.9665405297749452,0.960960960960961,0.960960960960961,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1.0,0.0,0.3,0.1550785859581083,9,0.9675363473411671,0.963963963963964,0.95995995995996,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1.0,0.0,3.0,0.1135534979403019,6,0.920069043351258,0.91991991991992,0.9229229229229229,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,10.0,1.0,1e-05,31.03856527991593,2000,0.945628360884286,0.9469469469469469,0.9359359359359359,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,10.0,1.0,3e-05,18.82386242400389,1246,0.9534621257385647,0.950950950950951,0.948948948948949,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,10.0,1.0,0.0001,10.146836901083589,663,0.9580428865431853,0.953953953953954,0.9569569569569569,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,10.0,1.0,0.0003,4.724515925976448,310,0.958441213569674,0.953953953953954,0.9579579579579579,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,10.0,1.0,0.003,0.8224594300845638,50,0.9596361946491403,0.9529529529529529,0.953953953953954,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,10.0,1.0,0.03,0.34934650699142367,21,0.966474141937197,0.960960960960961,0.958958958958959,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,10.0,1.0,0.3,0.12200285901781172,7,0.9398526190001991,0.9469469469469469,0.91991991991992,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,10.0,1.0,3.0,0.13889454305171967,8,0.8279891123946093,0.8078078078078078,0.8288288288288288,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,100.0,2.0,1e-05,30.404031964950264,2000,0.945628360884286,0.9469469469469469,0.9359359359359359,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,100.0,2.0,3e-05,18.734483349020593,1246,0.9534621257385647,0.950950950950951,0.948948948948949,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,100.0,2.0,0.0001,10.240020625991747,663,0.9580428865431853,0.953953953953954,0.9569569569569569,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,100.0,2.0,0.0003,4.654729506000876,310,0.958441213569674,0.953953953953954,0.9579579579579579,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,100.0,2.0,0.003,0.8015380239812657,50,0.9596361946491403,0.9529529529529529,0.953953953953954,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,100.0,2.0,0.03,0.3445078209042549,21,0.966474141937197,0.95995995995996,0.958958958958959,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,100.0,2.0,0.3,0.12067028798628598,7,0.9454291973710416,0.9479479479479479,0.928928928928929,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,100.0,2.0,3.0,0.1528736490290612,9,0.9097125406625506,0.914914914914915,0.9109109109109109,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1000.0,3.0,1e-05,30.677508919034153,2000,0.945628360884286,0.9469469469469469,0.9359359359359359,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1000.0,3.0,3e-05,18.782860634033568,1246,0.9534621257385647,0.950950950950951,0.948948948948949,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1000.0,3.0,0.0001,10.00709025200922,663,0.9581092743809334,0.953953953953954,0.9569569569569569,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1000.0,3.0,0.0003,4.706667492981069,310,0.958441213569674,0.953953953953954,0.9579579579579579,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1000.0,3.0,0.001,1.4640183750307187,94,0.9559184757352454,0.9529529529529529,0.9529529529529529,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1000.0,3.0,0.003,0.8053830320714042,50,0.9596361946491403,0.9529529529529529,0.953953953953954,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1000.0,3.0,0.01,0.40685691591352224,25,0.9624244838345615,0.9569569569569569,0.9579579579579579,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1000.0,3.0,0.03,0.3431434939848259,21,0.966474141937197,0.95995995995996,0.958958958958959,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1000.0,3.0,0.1,0.12035251792985946,7,0.953661289251809,0.960960960960961,0.9469469469469469,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1000.0,3.0,0.3,0.11944512696936727,7,0.9460930757485229,0.9479479479479479,0.92992992992993,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1000.0,3.0,1.0,0.15126556903123856,9,0.9406492730531767,0.9379379379379379,0.928928928928929,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,resnet18,adam,1000.0,3.0,3.0,0.1353402549866587,8,0.8657637920732921,0.8718718718718719,0.8648648648648649,512,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,lbfgs,0.0001,-4.0,1.0,0.06835183908697218,12,0.7515103233087699,0.7607607607607607,0.7587587587587588,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,lbfgs,1000.0,3.0,1.0,2.5276385450270027,902,0.9863241054238864,0.963963963963964,0.9529529529529529,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.0001,-4.0,1e-05,14.84614350204356,934,0.7789285002987453,0.7947947947947948,0.7957957957957958,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.0001,-4.0,3e-05,5.56647289393004,352,0.7807873597556928,0.7997997997997998,0.8028028028028028,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.0001,-4.0,0.0001,3.724250492057763,227,0.7734846976033991,0.7897897897897898,0.7887887887887888,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.0001,-4.0,0.0003,1.2517022530082613,76,0.7747460665206134,0.7877877877877878,0.7907907907907908,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.0001,-4.0,0.001,0.6261340950150043,37,0.7901480448781784,0.7977977977977978,0.8018018018018018,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.0001,-4.0,0.003,0.29434319701977074,17,0.7957910110867689,0.8108108108108109,0.8168168168168168,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.0001,-4.0,0.01,0.17777353094425052,10,0.7184491801102038,0.7197197197197197,0.7257257257257257,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.0001,-4.0,0.03,0.17660455906298012,10,0.7837748124543583,0.8118118118118118,0.7957957957957958,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.0001,-4.0,0.1,0.176464608986862,10,0.7697669786895041,0.7887887887887888,0.7717717717717718,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.0001,-4.0,0.3,0.15415092697367072,9,0.7417513111597955,0.7507507507507507,0.7437437437437437,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.0001,-4.0,1.0,0.162699194974266,9,0.7565557989776273,0.7627627627627628,0.7687687687687688,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.0001,-4.0,3.0,0.14432751305866987,8,0.6638783774812455,0.6636636636636637,0.6636636636636637,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.001,-3.0,1e-05,15.171041483059525,942,0.8726681271990971,0.8848848848848849,0.8808808808808809,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.001,-3.0,3e-05,7.765752517967485,495,0.8745269866560446,0.8868868868868869,0.8848848848848849,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.001,-3.0,0.0001,3.6234360280213878,223,0.8749253136825333,0.8878878878878879,0.8888888888888888,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.001,-3.0,0.0003,1.3958201239584014,82,0.8743942109805484,0.8888888888888888,0.8878878878878879,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.001,-3.0,0.003,0.23533155990298837,13,0.8754564163845183,0.8888888888888888,0.8928928928928929,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.001,-3.0,0.03,0.17981538397725672,10,0.8744605988182965,0.8888888888888888,0.8858858858858859,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.001,-3.0,0.3,0.11395107698626816,6,0.8681537542322246,0.8728728728728729,0.8658658658658659,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.001,-3.0,3.0,0.09495478100143373,5,0.6638783774812455,0.6636636636636637,0.6636636636636637,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.01,-2.0,1e-05,29.049940321943723,1864,0.9267742149638186,0.9409409409409409,0.9269269269269269,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.01,-2.0,3e-05,11.478833312983625,729,0.9268406028015668,0.9409409409409409,0.9279279279279279,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.01,-2.0,0.0001,3.868855303968303,243,0.9255128460466042,0.93993993993994,0.9259259259259259,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.01,-2.0,0.0003,2.0411148839630187,125,0.9288322379340105,0.93993993993994,0.9309309309309309,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.01,-2.0,0.003,0.27193538297433406,16,0.9288322379340105,0.93993993993994,0.928928928928929,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.01,-2.0,0.03,0.09334677399601787,5,0.9206665338909912,0.9359359359359359,0.924924924924925,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.01,-2.0,0.3,0.10802882793359458,6,0.9012812852685388,0.9129129129129129,0.9049049049049049,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.01,-2.0,3.0,0.09212757903151214,5,0.5708690167961229,0.5385385385385385,0.5585585585585585,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.1,-1.0,1e-05,31.76264168601483,2000,0.9343424284671048,0.9469469469469469,0.9419419419419419,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.1,-1.0,3e-05,18.97728717001155,1187,0.9447653189935604,0.9529529529529529,0.950950950950951,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.1,-1.0,0.0001,7.865973123000003,494,0.9481510987187147,0.955955955955956,0.954954954954955,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.1,-1.0,0.0003,3.8780301969964057,241,0.9502091216889066,0.960960960960961,0.9569569569569569,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.1,-1.0,0.003,0.6681527949403971,40,0.9517360419571135,0.960960960960961,0.958958958958959,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.1,-1.0,0.03,0.3191766480449587,17,0.9525326960100909,0.9569569569569569,0.953953953953954,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.1,-1.0,0.3,0.12460777093656361,6,0.9135630352519418,0.9179179179179179,0.918918918918919,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,0.1,-1.0,3.0,0.10457919002510607,5,0.8233419637522406,0.7997997997997998,0.8188188188188188,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1.0,0.0,1e-05,31.563867936027236,2000,0.9344752041426011,0.9469469469469469,0.9419419419419419,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1.0,0.0,3e-05,31.081437188899145,1930,0.9539268406028015,0.963963963963964,0.960960960960961,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1.0,0.0,0.0001,9.873874009004794,628,0.9525990838478391,0.9619619619619619,0.960960960960961,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1.0,0.0,0.0003,4.730467154993676,304,0.9562504149239859,0.9669669669669669,0.9619619619619619,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1.0,0.0,0.003,0.9156431029550731,55,0.959437031135896,0.9719719719719719,0.9619619619619619,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1.0,0.0,0.03,0.3882196119520813,23,0.9615614419438359,0.968968968968969,0.95995995995996,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1.0,0.0,0.3,0.13359726197086275,8,0.9622253203213171,0.964964964964965,0.963963963963964,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1.0,0.0,3.0,0.10851749603170902,6,0.8009692624311227,0.7827827827827828,0.8038038038038038,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,10.0,1.0,1e-05,31.413803803967312,2000,0.9346743676558454,0.9469469469469469,0.9419419419419419,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,10.0,1.0,3e-05,31.64831972902175,2000,0.9545907189802828,0.965965965965966,0.9619619619619619,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,10.0,1.0,0.0001,12.407144171069376,804,0.9570470689769635,0.9679679679679679,0.9629629629629629,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,10.0,1.0,0.0003,5.331540066981688,340,0.9581092743809334,0.9679679679679679,0.965965965965966,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,10.0,1.0,0.003,0.9314522939966992,55,0.9602336851888734,0.972972972972973,0.9629629629629629,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,10.0,1.0,0.03,0.3949597650207579,23,0.9657438757219677,0.973973973973974,0.965965965965966,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,10.0,1.0,0.3,0.210116709000431,12,0.9685321649073889,0.968968968968969,0.96996996996997,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,10.0,1.0,3.0,0.14422709995415062,8,0.9005510190533095,0.9229229229229229,0.9019019019019019,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,100.0,2.0,1e-05,31.859331359970383,2000,0.9346743676558454,0.9469469469469469,0.9419419419419419,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,100.0,2.0,3e-05,32.004884572001174,2000,0.954657106818031,0.965965965965966,0.9619619619619619,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,100.0,2.0,0.0001,12.736144418013282,804,0.9570470689769635,0.9679679679679679,0.9629629629629629,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,100.0,2.0,0.0003,5.330551893101074,340,0.9581756622186816,0.9679679679679679,0.965965965965966,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,100.0,2.0,0.003,0.9243910809746012,55,0.960034521675629,0.972972972972973,0.963963963963964,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,100.0,2.0,0.03,0.39437901694327593,23,0.9659430392352121,0.973973973973974,0.965965965965966,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,100.0,2.0,0.3,0.1931233440991491,11,0.9670052446391821,0.973973973973974,0.963963963963964,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,100.0,2.0,3.0,0.16036888491362333,9,0.9483502622319591,0.9579579579579579,0.9469469469469469,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1000.0,3.0,1e-05,31.294679575948976,2000,0.9346743676558454,0.9469469469469469,0.9419419419419419,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1000.0,3.0,3e-05,31.30256143002771,2000,0.954657106818031,0.965965965965966,0.9619619619619619,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1000.0,3.0,0.0001,12.449452894972637,804,0.9570470689769635,0.9679679679679679,0.9629629629629629,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1000.0,3.0,0.0003,5.406439182930626,340,0.9582420500564297,0.9679679679679679,0.965965965965966,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1000.0,3.0,0.001,1.7366640479303896,104,0.9558520878974972,0.9679679679679679,0.963963963963964,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1000.0,3.0,0.003,0.8660414969781414,55,0.960034521675629,0.972972972972973,0.963963963963964,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1000.0,3.0,0.01,0.3769790380029008,23,0.9601672973511253,0.968968968968969,0.963963963963964,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1000.0,3.0,0.03,0.37928297102916986,23,0.9659430392352121,0.973973973973974,0.965965965965966,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1000.0,3.0,0.1,0.17473683704156429,10,0.9587067649206665,0.965965965965966,0.9679679679679679,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1000.0,3.0,0.3,0.19169911893550307,11,0.966474141937197,0.973973973973974,0.964964964964965,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1000.0,3.0,1.0,0.15607231494504958,9,0.9515368784438691,0.953953953953954,0.950950950950951,1024,15063,999,999,2000,1e-06,cuda:2
m-brick-kiln,dinov3sat,adam,1000.0,3.0,3.0,0.15866298892069608,9,0.9484830379074554,0.9519519519519519,0.94994994994995,1024,15063,999,999,2000,1e-06,cuda:2
m-eurosat,resnet18,lbfgs,0.0001,-4.0,1.0,0.029534822911955416,9,0.7595,0.726,0.738,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,lbfgs,1000.0,3.0,1.0,0.4943601320264861,186,1.0,0.933,0.925,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.0001,-4.0,1e-05,1.5325508819660172,636,0.723,0.692,0.712,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.0001,-4.0,3e-05,0.5915334360906854,244,0.727,0.707,0.725,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.0001,-4.0,0.0001,0.1750824210466817,72,0.7265,0.705,0.722,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.0001,-4.0,0.0003,0.08143414207734168,33,0.736,0.722,0.729,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.0001,-4.0,0.001,0.060008146916516125,24,0.7515,0.732,0.743,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.0001,-4.0,0.003,0.00921001995448023,3,0.686,0.67,0.687,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.0001,-4.0,0.01,0.009041215991601348,3,0.2845,0.265,0.278,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.0001,-4.0,0.03,0.008926104987040162,3,0.003,0.001,0.001,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.0001,-4.0,0.1,0.009165534051135182,3,0.0005,0.0,0.001,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.0001,-4.0,0.3,0.009374555083923042,3,0.0035,0.004,0.003,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.0001,-4.0,1.0,0.00959481403697282,3,0.003,0.005,0.002,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.0001,-4.0,3.0,0.009534209966659546,3,0.0035,0.005,0.001,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.001,-3.0,1e-05,4.346250333008356,2000,0.831,0.798,0.818,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.001,-3.0,3e-05,3.963834956055507,1827,0.8305,0.805,0.821,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.001,-3.0,0.0001,1.3691962379962206,594,0.831,0.806,0.82,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.001,-3.0,0.0003,0.5391414259793237,210,0.8325,0.808,0.821,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.001,-3.0,0.003,0.0665682990802452,28,0.8245,0.789,0.821,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.001,-3.0,0.03,0.00877221196424216,3,0.593,0.553,0.58,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.001,-3.0,0.3,0.008789580082520843,3,0.056,0.051,0.055,512,2000,1000,1000,2000,1e-06,cuda:2
m-eurosat,resnet18,adam,0.001,-3.0,3.0,0.008267645025625825,3,0.0025,0.004,0.003,512,2000,1000,1000,2000,1e-06,cuda:2
