dataset,model,C,log10_C,train_acc,val_acc,test_acc,feature_dim,n_train,n_val,n_test
m-forestnet,resnet18,7.017038286703837,0.8461538461538467,0.9087252475247524,0.4418604651162791,0.4108761329305136,512,6464,989,993
m-forestnet,resnet18,11.937766417144358,1.0769230769230766,0.9246596534653464,0.4337714863498483,0.3937562940584088,512,6464,989,993
m-forestnet,resnet18,20.30917620904739,1.3076923076923084,0.9337871287128712,0.4337714863498483,0.3907351460221551,512,6464,989,993
m-forestnet,resnet18,34.55107294592218,1.5384615384615383,0.9460086633663366,0.4277047522750253,0.3816717019133938,512,6464,989,993
m-forestnet,resnet18,58.78016072274924,1.76923076923077,0.9540532178217822,0.4135490394337714,0.3776435045317221,512,6464,989,993
m-forestnet,resnet18,100.0,2.0,0.9653465346534652,0.4115267947421638,0.3756294058408862,512,6464,989,993
m-forestnet,resnet50,1e-07,-7.0,0.2196782178217821,0.2214357937310414,0.2205438066465256,2048,6464,989,993
m-forestnet,resnet50,1.7012542798525894e-07,-6.769230769230769,0.2196782178217821,0.2214357937310414,0.2205438066465256,2048,6464,989,993
m-forestnet,resnet50,2.894266124716752e-07,-6.538461538461538,0.2196782178217821,0.2214357937310414,0.2205438066465256,2048,6464,989,993
m-forestnet,resnet50,4.923882631706742e-07,-6.307692307692308,0.2196782178217821,0.2214357937310414,0.2205438066465256,2048,6464,989,993
m-forestnet,resnet50,8.376776400682924e-07,-6.076923076923077,0.2196782178217821,0.2214357937310414,0.2205438066465256,2048,6464,989,993
m-forestnet,resnet50,1.4251026703029992e-06,-5.846153846153846,0.2196782178217821,0.2214357937310414,0.2205438066465256,2048,6464,989,993
m-forestnet,resnet50,2.4244620170823308e-06,-5.615384615384615,0.2196782178217821,0.2214357937310414,0.2205438066465256,2048,6464,989,993
m-forestnet,resnet50,4.124626382901348e-06,-5.384615384615385,0.2374690594059406,0.230535894843276,0.229607250755287,2048,6464,989,993
m-forestnet,resnet50,7.017038286703837e-06,-5.153846153846153,0.2988861386138614,0.3053589484327603,0.2920443101711983,2048,6464,989,993
m-forestnet,resnet50,1.1937766417144358e-05,-4.923076923076923,0.3511757425742574,0.3407482305358948,0.338368580060423,2048,6464,989,993
m-forestnet,resnet50,2.030917620904739e-05,-4.692307692307692,0.3626237623762376,0.3346814964610718,0.3454179254783484,2048,6464,989,993
m-forestnet,resnet50,3.455107294592218e-05,-4.461538461538462,0.3664913366336633,0.339737108190091,0.351460221550856,2048,6464,989,993
m-forestnet,resnet50,5.878016072274912e-05,-4.230769230769231,0.3680383663366336,0.3346814964610718,0.3564954682779456,2048,6464,989,993
m-forestnet,resnet50,0.0001,-4.0,0.3694306930693069,0.339737108190091,0.3554884189325277,2048,6464,989,993
m-forestnet,resnet50,0.0001701254279852,-3.769230769230769,0.3694306930693069,0.3447927199191102,0.3534743202416918,2048,6464,989,993
m-forestnet,resnet50,0.0002894266124716,-3.5384615384615383,0.3813428217821782,0.3518705763397371,0.3635448136958711,2048,6464,989,993
m-forestnet,resnet50,0.0004923882631706,-3.3076923076923075,0.4088799504950495,0.3923154701718908,0.3947633434038268,2048,6464,989,993
m-forestnet,resnet50,0.0008376776400682,-3.0769230769230766,0.4392017326732673,0.4337714863498483,0.4229607250755287,2048,6464,989,993
m-forestnet,resnet50,0.0014251026703029,-2.846153846153846,0.4668935643564356,0.4590495449949444,0.4300100704934542,2048,6464,989,993
m-forestnet,resnet50,0.0024244620170823,-2.615384615384615,0.5061881188118812,0.4711830131445905,0.4511581067472306,2048,6464,989,993
m-forestnet,resnet50,0.0041246263829013,-2.384615384615384,0.546565594059406,0.5075834175935288,0.4773413897280967,2048,6464,989,993
m-forestnet,resnet50,0.0070170382867038,-2.1538461538461533,0.5806002475247525,0.512639029322548,0.4924471299093655,2048,6464,989,993
m-forestnet,resnet50,0.0119377664171443,-1.9230769230769225,0.6127784653465347,0.5106167846309403,0.5146022155085599,2048,6464,989,993
m-forestnet,resnet50,0.0203091762090473,-1.6923076923076916,0.6482054455445545,0.5187057633973711,0.5115810674723061,2048,6464,989,993
m-forestnet,resnet50,0.0345510729459221,-1.4615384615384617,0.6853341584158416,0.5136501516683518,0.5246727089627392,2048,6464,989,993
m-forestnet,resnet50,0.0587801607227491,-1.2307692307692308,0.7391707920792079,0.5096056622851365,0.526686807653575,2048,6464,989,993
m-forestnet,resnet50,0.1,-1.0,0.786509900990099,0.5045500505561172,0.5186304128902316,2048,6464,989,993
m-forestnet,resnet50,0.1701254279852589,-0.7692307692307692,0.8360148514851485,0.4964610717896865,0.5206445115810675,2048,6464,989,993
m-forestnet,resnet50,0.2894266124716751,-0.5384615384615383,0.8869121287128713,0.4812942366026289,0.5105740181268882,2048,6464,989,993
m-forestnet,resnet50,0.4923882631706741,-0.3076923076923075,0.9277537128712872,0.4812942366026289,0.4914400805639476,2048,6464,989,993
m-forestnet,resnet50,0.8376776400682924,-0.0769230769230766,0.9557549504950495,0.4732052578361981,0.4823766364551863,2048,6464,989,993
m-forestnet,resnet50,1.0,0.0,0.9641089108910892,0.4661274014155713,0.4793554884189325,2048,6464,989,993
m-forestnet,resnet50,1.4251026703029992,0.1538461538461542,0.9767945544554456,0.4651162790697674,0.4692849949647533,2048,6464,989,993
m-forestnet,resnet50,2.424462017082331,0.384615384615385,0.9925742574257426,0.4570273003033367,0.4572004028197381,2048,6464,989,993
m-forestnet,resnet50,4.124626382901356,0.6153846153846159,0.9972153465346536,0.4600606673407482,0.4481369587109768,2048,6464,989,993
m-forestnet,resnet50,7.017038286703837,0.8461538461538467,0.9995358910891088,0.4580384226491405,0.4441087613293051,2048,6464,989,993
m-forestnet,resnet50,11.937766417144358,1.0769230769230766,1.0,0.4560161779575328,0.4420946626384693,2048,6464,989,993
m-forestnet,resnet50,20.30917620904739,1.3076923076923084,1.0,0.4509605662285136,0.4431017119838872,2048,6464,989,993
m-forestnet,resnet50,34.55107294592218,1.5384615384615383,1.0,0.448938321536906,0.4330312185297079,2048,6464,989,993
m-forestnet,resnet50,58.78016072274924,1.76923076923077,1.0,0.4580384226491405,0.4390735146022155,2048,6464,989,993
m-forestnet,resnet50,100.0,2.0,1.0,0.4529828109201213,0.4380664652567976,2048,6464,989,993
m-forestnet,convnext_large_dinov3,1e-07,-7.0,0.24334777227722773,0.2517694641051567,0.2527693856998993,1536,6464,989,993
m-forestnet,convnext_large_dinov3,1.7012542798525891e-07,-6.769230769230769,0.21967821782178218,0.22143579373104147,0.22054380664652568,1536,6464,989,993
m-forestnet,convnext_large_dinov3,2.894266124716752e-07,-6.538461538461538,0.24613242574257427,0.24974721941354905,0.2598187311178248,1536,6464,989,993
m-forestnet,convnext_large_dinov3,4.923882631706742e-07,-6.3076923076923075,0.34715346534653463,0.32861476238624876,0.337361530715005,1536,6464,989,993
m-forestnet,convnext_large_dinov3,8.376776400682924e-07,-6.076923076923077,0.3500928217821782,0.3326592517694641,0.3333333333333333,1536,6464,989,993
m-forestnet,convnext_large_dinov3,1.4251026703029992e-06,-5.846153846153846,0.3527227722772277,0.3346814964610718,0.3393756294058409,1536,6464,989,993
m-forestnet,convnext_large_dinov3,2.4244620170823308e-06,-5.615384615384615,0.3556621287128713,0.3306370070778564,0.3363544813695871,1536,6464,989,993
m-forestnet,convnext_large_dinov3,4.124626382901348e-06,-5.384615384615385,0.35844678217821785,0.33771486349848334,0.3434038267875126,1536,6464,989,993
m-forestnet,convnext_large_dinov3,7.017038286703837e-06,-5.153846153846153,0.36695544554455445,0.3367037411526795,0.3464249748237664,1536,6464,989,993
m-forestnet,convnext_large_dinov3,1.1937766417144358e-05,-4.923076923076923,0.37422648514851486,0.3538928210313448,0.3564954682779456,1536,6464,989,993
m-forestnet,convnext_large_dinov3,2.030917620904739e-05,-4.692307692307692,0.3842821782178218,0.36501516683518703,0.3756294058408862,1536,6464,989,993
m-forestnet,convnext_large_dinov3,3.455107294592218e-05,-4.461538461538462,0.4068688118811881,0.3902932254802831,0.39274924471299094,1536,6464,989,993
m-forestnet,convnext_large_dinov3,5.878016072274912e-05,-4.230769230769231,0.4344059405940594,0.42264914054600605,0.4038267875125881,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.0001,-4.0,0.47416460396039606,0.44388270980788674,0.43605236656596175,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.00017012542798525892,-3.769230769230769,0.5010829207920792,0.4529828109201213,0.4551863041289023,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.0002894266124716752,-3.5384615384615383,0.5320235148514851,0.4711830131445905,0.473313192346425,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.0004923882631706741,-3.3076923076923075,0.5527537128712872,0.48129423660262893,0.4773413897280967,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.0008376776400682924,-3.0769230769230766,0.5796720297029703,0.5005055611729019,0.47129909365558914,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.0014251026703029992,-2.846153846153846,0.6222153465346535,0.5045500505561172,0.4904330312185297,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.002424462017082331,-2.615384615384615,0.6579517326732673,0.512639029322548,0.5045317220543807,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.004124626382901357,-2.384615384615384,0.6967821782178217,0.5156723963599595,0.500503524672709,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.007017038286703837,-2.1538461538461533,0.7400990099009901,0.5247724974721941,0.4984894259818731,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.011937766417144382,-1.9230769230769225,0.7880569306930693,0.5187057633973711,0.49345417925478346,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.02030917620904739,-1.6923076923076916,0.8343131188118812,0.5146612740141557,0.4783484390735146,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.03455107294592218,-1.4615384615384617,0.8879950495049505,0.5055611729019212,0.47230614300100704,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.058780160722749115,-1.2307692307692308,0.9246596534653465,0.5075834175935288,0.4662638469284995,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.1,-1.0,0.9532797029702971,0.4924165824064712,0.46424974823766363,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.17012542798525893,-0.7692307692307692,0.9752475247524752,0.49443882709807885,0.459214501510574,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.28942661247167517,-0.5384615384615383,0.9887066831683168,0.48129423660262893,0.4521651560926485,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.49238826317067413,-0.3076923076923075,0.9964418316831684,0.48230535894843274,0.44914400805639476,1536,6464,989,993
m-forestnet,convnext_large_dinov3,0.8376776400682924,-0.07692307692307668,0.9995358910891089,0.48230535894843274,0.4390735146022155,1536,6464,989,993
m-forestnet,convnext_large_dinov3,1.0,0.0,0.9998452970297029,0.48230535894843274,0.43605236656596175,1536,6464,989,993
m-forestnet,convnext_large_dinov3,1.4251026703029992,0.1538461538461542,1.0,0.4792719919110212,0.4340382678751259,1536,6464,989,993
m-forestnet,convnext_large_dinov3,2.424462017082331,0.384615384615385,1.0,0.4792719919110212,0.43303121852970794,1536,6464,989,993
m-forestnet,convnext_large_dinov3,4.124626382901356,0.6153846153846159,1.0,0.48230535894843274,0.4310171198388721,1536,6464,989,993
m-forestnet,convnext_large_dinov3,7.017038286703837,0.8461538461538467,1.0,0.4792719919110212,0.4340382678751259,1536,6464,989,993
m-forestnet,convnext_large_dinov3,11.937766417144358,1.0769230769230766,1.0,0.48129423660262893,0.42900302114803623,1536,6464,989,993
m-forestnet,convnext_large_dinov3,20.30917620904739,1.3076923076923084,1.0,0.47724974721941354,0.42799597180261834,1536,6464,989,993
m-forestnet,convnext_large_dinov3,34.55107294592218,1.5384615384615383,1.0,0.4752275025278059,0.43202416918429004,1536,6464,989,993
m-forestnet,convnext_large_dinov3,58.78016072274924,1.76923076923077,1.0,0.4752275025278059,0.4300100704934542,1536,6464,989,993
m-forestnet,convnext_large_dinov3,100.0,2.0,1.0,0.4671385237613751,0.4269889224572004,1536,6464,989,993
m-forestnet,dinov3,1e-07,-7.0,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3,1.7012542798525891e-07,-6.769230769230769,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3,2.894266124716752e-07,-6.538461538461538,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3,4.923882631706742e-07,-6.3076923076923075,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3,8.376776400682924e-07,-6.076923076923077,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3,1.4251026703029992e-06,-5.846153846153846,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3,2.4244620170823308e-06,-5.615384615384615,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3,4.124626382901348e-06,-5.384615384615385,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3,7.017038286703837e-06,-5.153846153846153,0.2558787128712871,0.2487360970677452,0.25075528700906347,1024,6464,989,993
m-forestnet,dinov3,1.1937766417144358e-05,-4.923076923076923,0.32379331683168316,0.3154701718907988,0.32124874118831825,1024,6464,989,993
m-forestnet,dinov3,2.030917620904739e-05,-4.692307692307692,0.338490099009901,0.31648129423660265,0.3323262839879154,1024,6464,989,993
m-forestnet,dinov3,3.455107294592218e-05,-4.461538461538462,0.3468440594059406,0.31243680485338726,0.3464249748237664,1024,6464,989,993
m-forestnet,dinov3,5.878016072274912e-05,-4.230769230769231,0.34839108910891087,0.3185035389282103,0.3474320241691843,1024,6464,989,993
m-forestnet,dinov3,0.0001,-4.0,0.35133044554455445,0.3195146612740142,0.3423967774420947,1024,6464,989,993
m-forestnet,dinov3,0.00017012542798525892,-3.769230769230769,0.3534962871287129,0.320525783619818,0.34441087613293053,1024,6464,989,993
m-forestnet,dinov3,0.0002894266124716752,-3.5384615384615383,0.3660272277227723,0.32659251769464104,0.35347432024169184,1024,6464,989,993
m-forestnet,dinov3,0.0004923882631706741,-3.3076923076923075,0.3807240099009901,0.34074823053589487,0.3635448136958711,1024,6464,989,993
m-forestnet,dinov3,0.0008376776400682924,-3.0769230769230766,0.4104269801980198,0.36703741152679475,0.38368580060422963,1024,6464,989,993
m-forestnet,dinov3,0.0014251026703029992,-2.846153846153846,0.44291460396039606,0.4044489383215369,0.40986908358509566,1024,6464,989,993
m-forestnet,dinov3,0.002424462017082331,-2.615384615384615,0.46952351485148514,0.4378159757330637,0.44813695871097686,1024,6464,989,993
m-forestnet,dinov3,0.004124626382901357,-2.384615384615384,0.5114480198019802,0.48533872598584427,0.48439073514602216,1024,6464,989,993
m-forestnet,dinov3,0.007017038286703837,-2.1538461538461533,0.5402227722772277,0.5217391304347826,0.513595166163142,1024,6464,989,993
m-forestnet,dinov3,0.011937766417144382,-1.9230769230769225,0.5708539603960396,0.5419615773508595,0.5246727089627392,1024,6464,989,993
m-forestnet,dinov3,0.02030917620904739,-1.6923076923076916,0.5979269801980198,0.5460060667340748,0.5337361530715005,1024,6464,989,993
m-forestnet,dinov3,0.03455107294592218,-1.4615384615384617,0.6276299504950495,0.5581395348837209,0.5417925478348439,1024,6464,989,993
m-forestnet,dinov3,0.058780160722749115,-1.2307692307692308,0.6531559405940595,0.5581395348837209,0.5548841893252769,1024,6464,989,993
m-forestnet,dinov3,0.1,-1.0,0.6796101485148515,0.5611729019211324,0.5548841893252769,1024,6464,989,993
m-forestnet,dinov3,0.17012542798525893,-0.7692307692307692,0.7182858910891089,0.564206268958544,0.5599194360523666,1024,6464,989,993
m-forestnet,dinov3,0.28942661247167517,-0.5384615384615383,0.7543316831683168,0.5581395348837209,0.5498489425981873,1024,6464,989,993
m-forestnet,dinov3,0.49238826317067413,-0.3076923076923075,0.7926980198019802,0.5500505561172901,0.5317220543806647,1024,6464,989,993
m-forestnet,dinov3,0.8376776400682924,-0.07692307692307668,0.8395730198019802,0.538928210313448,0.5226586102719033,1024,6464,989,993
m-forestnet,dinov3,1.0,0.0,0.8504022277227723,0.5348837209302325,0.5226586102719033,1024,6464,989,993
m-forestnet,dinov3,1.4251026703029992,0.1538461538461542,0.875309405940594,0.5197168857431749,0.5146022155085599,1024,6464,989,993
m-forestnet,dinov3,2.424462017082331,0.384615384615385,0.9124381188118812,0.5176946410515673,0.5015105740181269,1024,6464,989,993
m-forestnet,dinov3,4.124626382901356,0.6153846153846159,0.9419863861386139,0.5085945399393327,0.4914400805639476,1024,6464,989,993
m-forestnet,dinov3,7.017038286703837,0.8461538461538467,0.9641089108910891,0.4924165824064712,0.47230614300100704,1024,6464,989,993
m-forestnet,dinov3,11.937766417144358,1.0769230769230766,0.9805074257425742,0.48432760364004046,0.4551863041289023,1024,6464,989,993
m-forestnet,dinov3,20.30917620904739,1.3076923076923084,0.9924195544554455,0.4752275025278059,0.4471299093655589,1024,6464,989,993
m-forestnet,dinov3,34.55107294592218,1.5384615384615383,0.9979888613861386,0.4641051567239636,0.4390735146022155,1024,6464,989,993
m-forestnet,dinov3,58.78016072274924,1.76923076923077,0.999690594059406,0.45601617795753285,0.44410876132930516,1024,6464,989,993
m-forestnet,dinov3,100.0,2.0,1.0,0.4529828109201213,0.4390735146022155,1024,6464,989,993
m-forestnet,dinov3sat,1e-07,-7.0,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3sat,1.7012542798525891e-07,-6.769230769230769,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3sat,2.894266124716752e-07,-6.538461538461538,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3sat,4.923882631706742e-07,-6.3076923076923075,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3sat,8.376776400682924e-07,-6.076923076923077,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3sat,1.4251026703029992e-06,-5.846153846153846,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3sat,2.4244620170823308e-06,-5.615384615384615,0.21967821782178218,0.22143579373104147,0.22054380664652568,1024,6464,989,993
m-forestnet,dinov3sat,4.124626382901348e-06,-5.384615384615385,0.22246287128712872,0.22548028311425683,0.2215508559919436,1024,6464,989,993
m-forestnet,dinov3sat,7.017038286703837e-06,-5.153846153846153,0.26330445544554454,0.2649140546006067,0.256797583081571,1024,6464,989,993
m-forestnet,dinov3sat,1.1937766417144358e-05,-4.923076923076923,0.32069925742574257,0.3134479271991911,0.3162134944612286,1024,6464,989,993
m-forestnet,dinov3sat,2.030917620904739e-05,-4.692307692307692,0.3448329207920792,0.31749241658240646,0.3363544813695871,1024,6464,989,993
m-forestnet,dinov3sat,3.455107294592218e-05,-4.461538461538462,0.35133044554455445,0.3235591506572295,0.3393756294058409,1024,6464,989,993
m-forestnet,dinov3sat,5.878016072274912e-05,-4.230769230769231,0.35473391089108913,0.32962588473205257,0.3464249748237664,1024,6464,989,993
m-forestnet,dinov3sat,0.0001,-4.0,0.35751856435643564,0.3346814964610718,0.34441087613293053,1024,6464,989,993
m-forestnet,dinov3sat,0.00017012542798525892,-3.769230769230769,0.36076732673267325,0.33872598584428715,0.351460221550856,1024,6464,989,993
m-forestnet,dinov3sat,0.0002894266124716752,-3.5384615384615383,0.3620049504950495,0.34074823053589487,0.3564954682779456,1024,6464,989,993
m-forestnet,dinov3sat,0.0004923882631706741,-3.3076923076923075,0.3677289603960396,0.3437815975733064,0.35850956696878145,1024,6464,989,993
m-forestnet,dinov3sat,0.0008376776400682924,-3.0769230769230766,0.38273514851485146,0.36501516683518703,0.3685800604229607,1024,6464,989,993
m-forestnet,dinov3sat,0.0014251026703029992,-2.846153846153846,0.41413985148514854,0.38928210313447925,0.3997985901309164,1024,6464,989,993
m-forestnet,dinov3sat,0.002424462017082331,-2.615384615384615,0.4511138613861386,0.4256825075834176,0.4431017119838872,1024,6464,989,993
m-forestnet,dinov3sat,0.004124626382901357,-2.384615384615384,0.4709158415841584,0.4752275025278059,0.4702920443101712,1024,6464,989,993
m-forestnet,dinov3sat,0.007017038286703837,-2.1538461538461533,0.5030940594059405,0.49342770475227504,0.4823766364551863,1024,6464,989,993
m-forestnet,dinov3sat,0.011937766417144382,-1.9230769230769225,0.5411509900990099,0.5217391304347826,0.5125881168177241,1024,6464,989,993
m-forestnet,dinov3sat,0.02030917620904739,-1.6923076923076916,0.5615717821782178,0.5399393326592518,0.525679758308157,1024,6464,989,993
m-forestnet,dinov3sat,0.03455107294592218,-1.4615384615384617,0.5939047029702971,0.5520728008088979,0.5458207452165156,1024,6464,989,993
m-forestnet,dinov3sat,0.058780160722749115,-1.2307692307692308,0.6191212871287128,0.5581395348837209,0.5518630412890232,1024,6464,989,993
m-forestnet,dinov3sat,0.1,-1.0,0.6429455445544554,0.570273003033367,0.5568982880161127,1024,6464,989,993
m-forestnet,dinov3sat,0.17012542798525893,-0.7692307692307692,0.6743502475247525,0.5773508594539939,0.5609264853977844,1024,6464,989,993
m-forestnet,dinov3sat,0.28942661247167517,-0.5384615384615383,0.708384900990099,0.5763397371081901,0.5669687814702921,1024,6464,989,993
m-forestnet,dinov3sat,0.49238826317067413,-0.3076923076923075,0.7407178217821783,0.5662285136501517,0.5619335347432024,1024,6464,989,993
m-forestnet,dinov3sat,0.8376776400682924,-0.07692307692307668,0.7810952970297029,0.5621840242669363,0.5629405840886204,1024,6464,989,993
m-forestnet,dinov3sat,1.0,0.0,0.7954826732673267,0.5601617795753286,0.5649546827794562,1024,6464,989,993
m-forestnet,dinov3sat,1.4251026703029992,0.1538461538461542,0.8191522277227723,0.5520728008088979,0.5619335347432024,1024,6464,989,993
m-forestnet,dinov3sat,2.424462017082331,0.384615384615385,0.8626237623762376,0.5460060667340748,0.552870090634441,1024,6464,989,993
m-forestnet,dinov3sat,4.124626382901356,0.6153846153846159,0.9003712871287128,0.5429726996966633,0.5427995971802618,1024,6464,989,993
m-forestnet,dinov3sat,7.017038286703837,0.8461538461538467,0.9285272277227723,0.5328614762386249,0.5297079556898288,1024,6464,989,993
m-forestnet,dinov3sat,11.937766417144358,1.0769230769230766,0.9523514851485149,0.5217391304347826,0.5216515609264853,1024,6464,989,993
m-forestnet,dinov3sat,20.30917620904739,1.3076923076923084,0.9732363861386139,0.5136501516683518,0.5176233635448136,1024,6464,989,993
m-forestnet,dinov3sat,34.55107294592218,1.5384615384615383,0.9882425742574258,0.506572295247725,0.5115810674723061,1024,6464,989,993
m-forestnet,dinov3sat,58.78016072274924,1.76923076923077,0.9955136138613861,0.5015166835187057,0.500503524672709,1024,6464,989,993
m-forestnet,dinov3sat,100.0,2.0,0.9990717821782178,0.49646107178968657,0.49748237663645517,1024,6464,989,993
m-pv4ger,resnet18,1e-07,-7.0,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,1.7012542798525891e-07,-6.769230769230769,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,2.894266124716752e-07,-6.538461538461538,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,4.923882631706742e-07,-6.3076923076923075,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,8.376776400682924e-07,-6.076923076923077,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,1.4251026703029992e-06,-5.846153846153846,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,2.4244620170823308e-06,-5.615384615384615,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,4.124626382901348e-06,-5.384615384615385,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,7.017038286703837e-06,-5.153846153846153,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,1.1937766417144358e-05,-4.923076923076923,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,2.030917620904739e-05,-4.692307692307692,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,3.455107294592218e-05,-4.461538461538462,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,5.878016072274912e-05,-4.230769230769231,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,0.0001,-4.0,0.8473844591163027,0.8478478478478478,0.8468468468468469,512,11814,999,999
m-pv4ger,resnet18,0.00017012542798525892,-3.769230769230769,0.8649060436769934,0.8598598598598599,0.8618618618618619,512,11814,999,999
m-pv4ger,resnet18,0.0002894266124716752,-3.5384615384615383,0.9039275435923481,0.8848848848848849,0.8968968968968969,512,11814,999,999
m-pv4ger,resnet18,0.0004923882631706741,-3.3076923076923075,0.9288132723886914,0.9069069069069069,0.928928928928929,512,11814,999,999
m-pv4ger,resnet18,0.0008376776400682924,-3.0769230769230766,0.9416793634670729,0.9179179179179179,0.9429429429429429,512,11814,999,999
m-pv4ger,resnet18,0.0014251026703029992,-2.846153846153846,0.9505671237514813,0.923923923923924,0.948948948948949,512,11814,999,999
m-pv4ger,resnet18,0.002424462017082331,-2.615384615384615,0.9558997799221263,0.9279279279279279,0.9519519519519519,512,11814,999,999
m-pv4ger,resnet18,0.004124626382901357,-2.384615384615384,0.9590316573556797,0.9309309309309309,0.953953953953954,512,11814,999,999
m-pv4ger,resnet18,0.007017038286703837,-2.1538461538461533,0.9621635347892331,0.9319319319319319,0.955955955955956,512,11814,999,999
m-pv4ger,resnet18,0.011937766417144382,-1.9230769230769225,0.9641103775181987,0.9359359359359359,0.9579579579579579,512,11814,999,999
m-pv4ger,resnet18,0.02030917620904739,-1.6923076923076916,0.9664804469273743,0.933933933933934,0.958958958958959,512,11814,999,999
m-pv4ger,resnet18,0.03455107294592218,-1.4615384615384617,0.9688505163365498,0.9379379379379379,0.960960960960961,512,11814,999,999
m-pv4ger,resnet18,0.058780160722749115,-1.2307692307692308,0.9707973590655155,0.9379379379379379,0.9619619619619619,512,11814,999,999
m-pv4ger,resnet18,0.1,-1.0,0.9718977484340613,0.934934934934935,0.9619619619619619,512,11814,999,999
m-pv4ger,resnet18,0.17012542798525893,-0.7692307692307692,0.973590655154901,0.9369369369369369,0.9619619619619619,512,11814,999,999
m-pv4ger,resnet18,0.28942661247167517,-0.5384615384615383,0.9750296258676147,0.9369369369369369,0.9619619619619619,512,11814,999,999
m-pv4ger,resnet18,0.49238826317067413,-0.3076923076923075,0.9757067885559506,0.9369369369369369,0.9619619619619619,512,11814,999,999
m-pv4ger,resnet18,0.8376776400682924,-0.07692307692307668,0.9775689859488742,0.9369369369369369,0.963963963963964,512,11814,999,999
m-pv4ger,resnet18,1.0,0.0,0.9776536312849162,0.9369369369369369,0.963963963963964,512,11814,999,999
m-pv4ger,resnet18,1.4251026703029992,0.1538461538461542,0.9778229219570002,0.9369369369369369,0.9629629629629629,512,11814,999,999
m-pv4ger,resnet18,2.424462017082331,0.384615384615385,0.9779075672930422,0.9369369369369369,0.95995995995996,512,11814,999,999
m-pv4ger,resnet18,4.124626382901356,0.6153846153846159,0.97866937531742,0.9369369369369369,0.9569569569569569,512,11814,999,999
m-pv4ger,resnet18,7.017038286703837,0.8461538461538467,0.978754020653462,0.938938938938939,0.955955955955956,512,11814,999,999
